date,Forecast_rain_sum,Historical_rain_sum,District Code,Cluster,State RSM,RSM Name,County/District,Zone,State Standard,Discount RSM,Lat,Long
2025-06-25,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-26,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-27,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-28,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-29,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-30,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-07-01,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-07-02,9.3,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-07-03,1.8,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-07-04,0.0,,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-14,,0.0,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-15,,0.6,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-16,,3.1,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-17,,0.1,301,North 2,HR,Haryana,Yamuna Nagar,North 2,HR,Haryana,30.1290485,77.2673901
2025-06-19,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-20,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-21,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-22,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-23,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-24,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-25,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-26,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-27,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-28,1.2,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-29,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-30,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-07-01,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-07-02,1.4,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-07-03,1.6,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-07-04,0.0,,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-14,,0.0,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-15,,0.0,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-16,,34.1,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-17,,14.3,302,North 2,HR,Haryana,Rewari,North 2,HR,Haryana,28.1919738,76.6190774
2025-06-19,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-20,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-21,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-22,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-23,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-24,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-25,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-26,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-27,0.6,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-28,3.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-29,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-30,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-07-01,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-07-02,0.5,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-07-03,0.1,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-07-04,0.0,,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-14,,0.0,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-15,,4.8,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-16,,33.7,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-17,,5.2,303,North 2,HR,Haryana,Palwal,North 2,HR,Haryana,28.1472852,77.3259878
2025-06-19,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-20,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-21,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-22,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-23,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-24,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-25,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-26,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-27,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-28,3.9,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-29,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-30,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-07-01,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-07-02,1.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-07-03,1.1,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-07-04,0.0,,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-14,,0.0,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-15,,4.5,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-16,,19.1,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-17,,4.5,304,North 2,HR,Haryana,Mewat,North 2,HR,Haryana,28.0106916,77.0564464
2025-06-19,72.5,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-20,0.3,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-21,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-22,0.4,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-23,0.2,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-24,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-25,2.4,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-26,6.3,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-27,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-28,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-29,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-30,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-07-01,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-07-02,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-07-03,0.0,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-07-04,0.6,,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-14,,0.1,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-15,,0.6,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-16,,20.2,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-17,,40.9,307,East 2,JH,Jharkhand,Bokaro,East 2,JH,Jharkhand,23.6692956,86.151112
2025-06-19,48.6,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-20,39.6,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-21,0.6,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-22,0.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-23,47.8,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-24,9.8,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-25,0.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-26,2.1,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-27,0.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-28,0.3,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-29,0.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-30,0.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-07-01,6.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-07-02,0.3,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-07-03,23.0,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-07-04,55.3,,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-14,,0.0,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-15,,3.5,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-16,,8.4,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-17,,18.0,308,East 2,JH,Jharkhand,Chatra,East 2,JH,Jharkhand,24.206475,84.8718433
2025-06-19,27.1,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-20,2.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-21,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-22,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-23,3.6,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-24,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-25,10.7,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-26,0.1,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-27,0.3,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-28,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-29,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-30,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-07-01,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-07-02,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-07-03,0.3,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-07-04,0.0,,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-14,,0.0,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-15,,0.3,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-16,,6.2,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-17,,14.6,309,East 2,JH,Jharkhand,Deogarh,East 2,JH,Jharkhand,24.482775,86.695175
2025-06-19,29.2,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-20,22.9,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-21,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-22,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-23,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-24,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-25,6.9,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-26,2.7,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-27,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-28,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-29,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-30,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-07-01,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-07-02,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-07-03,0.6,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-07-04,0.0,,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-14,,0.5,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-15,,1.4,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-16,,23.0,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-17,,38.0,310,East 2,JH,Jharkhand,Dhanbad,East 2,JH,Jharkhand,23.7956531,86.4303859
2025-06-19,55.6,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-20,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-21,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-22,8.7,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-23,13.8,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-24,21.3,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-25,0.6,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-26,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-27,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-28,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-29,1.2,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-30,0.0,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-07-01,8.6,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-07-02,3.4,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-07-03,0.3,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-07-04,0.3,,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-14,,0.2,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-15,,2.9,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-16,,15.6,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-17,,31.4,312,East 2,JH,Jharkhand,East-Singhbhum,East 2,JH,Jharkhand,22.4866756,86.4996546
2025-06-19,80.9,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-20,1.5,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-21,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-22,0.2,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-23,0.1,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-24,1.2,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-25,3.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-26,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-27,2.7,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-28,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-29,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-30,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-07-01,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-07-02,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-07-03,0.3,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-07-04,0.0,,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-14,,0.0,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-15,,1.0,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-16,,7.0,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-17,,10.7,311,East 2,JH,Jharkhand,Dumka,East 2,JH,Jharkhand,24.2684794,87.2488088
2025-06-19,6.5,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-20,26.8,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-21,2.5,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-22,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-23,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-24,0.3,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-25,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-26,3.2,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-27,1.1,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-28,0.2,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-29,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-30,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-07-01,1.2,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-07-02,0.0,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-07-03,10.2,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-07-04,74.5,,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-14,,0.0,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-15,,0.0,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-16,,15.9,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-17,,17.1,313,East 2,JH,Jharkhand,Garhwa,East 2,JH,Jharkhand,24.1548982,83.7995617
2025-06-19,3.2,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-20,9.6,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-21,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-22,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-23,0.3,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-24,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-25,0.2,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-26,15.4,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-27,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-28,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-29,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-30,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-07-01,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-07-02,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-07-03,0.0,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-07-04,0.3,,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-14,,0.0,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-15,,0.4,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-16,,2.8,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-17,,30.9,314,East 2,JH,Jharkhand,Giridih,East 2,JH,Jharkhand,24.19135,86.2996368
2025-06-19,16.9,,315,East 2,JH,Jharkhand,Godda,East 2,JH,Jharkhand,24.8255215,87.2135177
2025-06-20,3.3,,315,East 2,JH,Jharkhand,Godda,East 2,JH,Jharkhand,24.8255215,87.2135177
2025-06-21,0.0,,315,East 2,JH,Jharkhand,Godda,East 2,JH,Jharkhand,24.8255215,87.2135177
2025-06-22,0.0,,315,East 2,JH,Jharkhand,Godda,East 2,JH,Jharkhand,24.8255215,87.2135177
